codigo_ocorrencia,ocorrencia_classificacao,ocorrencia_tipo,ocorrencia_tipo_categoria,ocorrencia_tipo_icao,ocorrencia_latitude,ocorrencia_longitude,ocorrencia_cidade,ocorrencia_uf,ocorrencia_pais,ocorrencia_aerodromo,ocorrencia_dia,ocorrencia_horario,investigacao_aeronave_liberada,investigacao_status,divulgacao_relatorio_numero,divulgacao_relatorio_publicado,divulgacao_dia_publicacao,total_recomendacoes,total_aeronaves_envolvidas,ocorrencia_saida_pista,ocorrencia_dia_extracao,ocorrencia_datahora,ocorrencia_datahora
201010238439991,ACIDENTE,INDETERMINADO,INDETERMINADO,UNK,-19.7041,-43.4735,BOM JESUS DO AMPARO,MG,BRASIL,****,2010-10-23,03:00:00,NULL,FINALIZADA,***,NÃO,NULL,0,1,NÃO,2019-01-30,2010/10/23 03:00,2010/10/23 03:00
201007188852369,ACIDENTE,VOO CONTROLADO CONTRA O TERRENO,VOO CONTROLADO CONTRA O TERRENO,CFIT,-15.8953,-55.4447,SANTO ANTÔNIO DO LEVERGER,MT,BRASIL,****,2010-07-18,16:00:00,NULL,FINALIZADA,A-510/CENIPA/2018,SIM,2018-07-27,0,1,NÃO,2019-01-30,2010/07/18 16:00,2010/07/18 16:00
201012091012069,ACIDENTE,FALHA DO MOTOR EM VOO,FALHA OU MAU FUNCIONAMENTO DO MOTOR,SCF-PP,-19.8331,-42.2408,BOM JESUS DO GALHO,MG,BRASIL,****,2010-12-09,21:30:00,NULL,FINALIZADA,A-006/CENIPA/2013,SIM,2013-04-23,1,1,NÃO,2019-01-30,2010/12/09 21:30,2010/12/09 21:30
201001258965633,ACIDENTE,FALHA DO MOTOR EM VOO,FALHA OU MAU FUNCIONAMENTO DO MOTOR,SCF-PP,-2.6000,-51.8442,SENADOR JOSÉ PORFÍRIO,PA,BRASIL,****,2010-01-25,16:20:00,NULL,FINALIZADA,A-122/CENIPA/2012,SIM,2012-11-19,5,1,NÃO,2019-01-30,2010/01/25 16:20,2010/01/25 16:20
201011243509316,INCIDENTE GRAVE,FALHA DO MOTOR EM VOO,FALHA OU MAU FUNCIONAMENTO DO MOTOR,SCF-PP,-22.2969,-48.1203,BROTAS,SP,BRASIL,****,2010-11-24,19:10:00,NULL,ATIVA,A DEFINIR,NÃO,NULL,0,1,NÃO,2019-01-30,2010/11/24 19:10,2010/11/24 19:10
201012106813419,INCIDENTE,COM TREM DE POUSO,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE,SCF-NP,-11.8580,-55.5009,SINOP,MT,BRASIL,****,2010-12-10,13:23:00,NULL,FINALIZADA,***,NÃO,NULL,0,1,NÃO,2019-01-30,2010/12/10 13:23,2010/12/10 13:23
201011181776105,ACIDENTE,OPERAÇÃO A BAIXA ALTITUDE,OPERAÇÃO A BAIXA ALTITUDE,LALT,-12.5518,-55.7259,SORRISO,MT,BRASIL,****,2010-11-18,18:00:00,NULL,FINALIZADA,ENCERRADA NO RAI,NÃO,NULL,0,1,NÃO,2019-01-30,2010/11/18 18:00,2010/11/18 18:00
201008284498876,INCIDENTE,PERDA DE CONTROLE NO SOLO,PERDA DE CONTROLE NO SOLO,LOC-G,-15.5409,-47.3358,FORMOSA,GO,BRASIL,SWFR,2010-08-28,20:00:00,NULL,FINALIZADA,***,NÃO,NULL,0,1,SIM,2019-01-30,2010/08/28 20:00,2010/08/28 20:00
201012186400257,ACIDENTE,PERDA DE CONTROLE NO SOLO,PERDA DE CONTROLE NO SOLO,LOC-G,-15.5561,-47.3453,FORMOSA,GO,BRASIL,SWFR,2010-12-18,20:00:00,NULL,FINALIZADA,A-503/CENIPA/2015,SIM,2015-04-15,0,1,NÃO,2019-01-30,2010/12/18 20:00,2010/12/18 20:00
201011183490579,ACIDENTE,PERDA DE CONTROLE EM VOO,PERDA DE CONTROLE EM VOO,LOC-I,-12.9450,-56.6606,TAPURAH,MT,BRASIL,****,2010-11-18,18:00:00,NULL,FINALIZADA,ENCERRADA NO RAI,NÃO,NULL,2,1,NÃO,2019-01-30,2010/11/18 18:00,2010/11/18 18:00
201012134945632,ACIDENTE,COM TREM DE POUSO,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE,SCF-NP,-7.0653,-41.5194,PICOS,PI,BRASIL,SNPC,2010-12-13,12:30:00,NULL,FINALIZADA,A-123/CENIPA/2012,SIM,2012-11-19,5,1,NÃO,2019-01-30,2010/12/13 12:30,2010/12/13 12:30
201003315765934,INCIDENTE,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE ,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE ,SCF-NP,-26.9074,-48.6570,ITAJAÍ,SC,BRASIL,****,2010-03-31,13:00:00,NULL,FINALIZADA,***,NÃO,NULL,0,1,NÃO,2019-01-30,2010/03/31 13:00,2010/03/31 13:00
201007075275935,INCIDENTE,OUTROS,OUTROS,OTHR,-26.9074,-48.6570,ITAJAÍ,SC,BRASIL,****,2010-07-07,16:12:00,NULL,FINALIZADA,***,NÃO,NULL,0,1,NÃO,2019-01-30,2010/07/07 16:12,2010/07/07 16:12
200801309493810,INCIDENTE GRAVE,FALHA DO MOTOR EM VOO,FALHA OU MAU FUNCIONAMENTO DO MOTOR,SCF-PP,-25.6131,-54.3981,FOZ DO IGUAÇU,PR,BRASIL,SSHS,2008-01-30,18:00:00,NULL,FINALIZADA,IG-062/CENIPA/2010,SIM,2010-07-05,5,1,NÃO,2019-01-30,2008/01/30 18:00,2008/01/30 18:00
200811302842472,ACIDENTE,FALHA DO MOTOR EM VOO,FALHA OU MAU FUNCIONAMENTO DO MOTOR,SCF-PP,-25.5089,-54.6206,FOZ DO IGUAÇU,PR,BRASIL,****,2008-11-30,13:40:00,NULL,FINALIZADA,A-046/CENIPA/2010,SIM,2010-06-10,1,1,NÃO,2019-01-30,2008/11/30 13:40,2008/11/30 13:40
201011145295113,INCIDENTE,PERDA DE CONTROLE NO SOLO,PERDA DE CONTROLE NO SOLO,LOC-G,-15.6581,-56.1447,VÁRZEA GRANDE,MT,BRASIL,****,2010-11-14,09:45:00,NULL,FINALIZADA,***,NÃO,NULL,0,1,NÃO,2019-01-30,2010/11/14 09:45,2010/11/14 09:45
201002235736054,INCIDENTE GRAVE,COM TREM DE POUSO,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE,SCF-NP,-15.6500,-56.1175,VÁRZEA GRANDE,MT,BRASIL,SBCY,2010-02-23,19:42:00,NULL,FINALIZADA,IG-534/CENIPA/2018,SIM,2018-12-04,0,1,SIM,2019-01-30,2010/02/23 19:42,2010/02/23 19:42
201009281001530,INCIDENTE,VAZAMENTO DE OUTROS FLUIDOS,OUTROS,OTHR,-15.6581,-56.1447,VÁRZEA GRANDE,MT,BRASIL,SBCY,2010-09-28,14:45:00,NULL,FINALIZADA,***,NÃO,NULL,0,1,NÃO,2019-01-30,2010/09/28 14:45,2010/09/28 14:45
201008226803541,ACIDENTE,INDETERMINADO,INDETERMINADO,UNK,-7.1015,-49.9427,XINGUARA,PA,BRASIL,****,2010-08-22,15:30:00,NULL,FINALIZADA,ENCERRADA NO RAI,NÃO,NULL,0,1,NÃO,2019-01-30,2010/08/22 15:30,2010/08/22 15:30
201011226609006,ACIDENTE,PERDA DE CONTROLE EM VOO,PERDA DE CONTROLE EM VOO,LOC-I,-16.6281,-49.3717,GOIÂNIA,GO,BRASIL,****,2010-11-22,18:30:00,NULL,FINALIZADA,A-135/CENIPA/2011,SIM,2011-12-21,9,1,NÃO,2019-01-30,2010/11/22 18:30,2010/11/22 18:30
201007089668536,INCIDENTE,ESTOURO DE PNEU,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE,SCF-NP,-16.6733,-49.2558,GOIÂNIA,GO,BRASIL,****,2010-07-08,15:24:00,NULL,FINALIZADA,***,NÃO,NULL,0,1,NÃO,2019-01-30,2010/07/08 15:24,2010/07/08 15:24
201008133517608,ACIDENTE,PANE SECA,COMBUSTÍVEL,FUEL,-16.5853,54.7242,GOIÂNIA,GO,BRASIL,****,2010-08-13,21:00:00,NULL,FINALIZADA,A-085/CENIPA/2011,SIM,2011-09-23,6,1,NÃO,2019-01-30,2010/08/13 21:00,2010/08/13 21:00
201002121032261,INCIDENTE,COLISÃO COM AVE,COLISÃO COM AVE,BIRD,-16.6733,-49.2558,GOIÂNIA,GO,BRASIL,****,2010-02-12,16:48:00,NULL,FINALIZADA,***,NÃO,NULL,0,1,NÃO,2019-01-30,2010/02/12 16:48,2010/02/12 16:48
201001316256877,INCIDENTE,PERDA DE CONTROLE NO SOLO,PERDA DE CONTROLE NO SOLO,LOC-G,-16.6733,-49.2558,GOIÂNIA,GO,BRASIL,SBGO,2010-01-31,21:00:00,NULL,FINALIZADA,***,NÃO,NULL,0,1,SIM,2019-01-30,2010/01/31 21:00,2010/01/31 21:00
201012091039589,INCIDENTE GRAVE,PANE SECA,COMBUSTÍVEL,FUEL,-16.8319,-49.0428,GOIÂNIA,GO,BRASIL,****,2010-12-09,14:35:00,NULL,ATIVA,IG-526/CENIPA/2018,NÃO,NULL,0,1,NÃO,2019-01-30,2010/12/09 14:35,2010/12/09 14:35
201008046535837,INCIDENTE,ESTOURO DE PNEU,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE,SCF-NP,-16.6733,-49.2558,GOIÂNIA,GO,BRASIL,****,2010-08-04,14:08:00,NULL,FINALIZADA,***,NÃO,NULL,0,1,NÃO,2019-01-30,2010/08/04 14:08,2010/08/04 14:08
201009096010837,INCIDENTE,ESTOURO DE PNEU,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE,SCF-NP,-16.6733,-49.2558,GOIÂNIA,GO,BRASIL,****,2010-09-09,19:06:00,NULL,FINALIZADA,***,NÃO,NULL,0,1,NÃO,2019-01-30,2010/09/09 19:06,2010/09/09 19:06
201010229168274,INCIDENTE,PERDA DE CONTROLE NO SOLO,PERDA DE CONTROLE NO SOLO,LOC-G,-16.6733,-49.2558,GOIÂNIA,GO,BRASIL,****,2010-10-22,11:00:00,NULL,FINALIZADA,***,NÃO,NULL,0,1,NÃO,2019-01-30,2010/10/22 11:00,2010/10/22 11:00
201005262669683,INCIDENTE,ESTOURO DE PNEU,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE,SCF-NP,-16.6733,-49.2558,GOIÂNIA,GO,BRASIL,****,2010-05-26,15:50:00,NULL,FINALIZADA,***,NÃO,NULL,0,1,NÃO,2019-01-30,2010/05/26 15:50,2010/05/26 15:50
201005205413798,ACIDENTE,PERDA DE CONTROLE NO SOLO,PERDA DE CONTROLE NO SOLO,LOC-G,-16.6733,-49.2558,GOIÂNIA,GO,BRASIL,****,2010-05-20,20:05:00,NULL,ATIVA,A-536/CENIPA/2017,NÃO,NULL,0,1,SIM,2019-01-30,2010/05/20 20:05,2010/05/20 20:05
201004092544913,INCIDENTE GRAVE,COM TREM DE POUSO,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE,SCF-NP,-16.6281,-49.3456,GOIÂNIA,GO,BRASIL,SWNV,2010-04-09,21:00:00,NULL,ATIVA,IG-532/CENIPA/2018,NÃO,NULL,0,1,NÃO,2019-01-30,2010/04/09 21:00,2010/04/09 21:00
201011091135942,ACIDENTE,COM COMANDOS DE VOO,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE,SCF-NP,-27.1739,-51.5067,JOAÇABA,SC,BRASIL,****,2010-11-09,13:25:00,NULL,FINALIZADA,***,NÃO,NULL,0,1,NÃO,2019-01-30,2010/11/09 13:25,2010/11/09 13:25
201012013738610,INCIDENTE,PERDA DE COMPONENTE NO SOLO,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE,SCF-NP,-26.3045,-48.8494,JOINVILLE,SC,BRASIL,SBJV,2010-12-01,17:50:00,NULL,FINALIZADA,***,NÃO,NULL,0,1,NÃO,2019-01-30,2010/12/01 17:50,2010/12/01 17:50
201007253688274,ACIDENTE,PERDA DE CONTROLE NO SOLO,PERDA DE CONTROLE NO SOLO,LOC-G,-26.3045,-48.8494,JOINVILLE,SC,BRASIL,SBJV,2010-07-25,15:10:00,NULL,FINALIZADA,***,NÃO,NULL,0,1,NÃO,2019-01-30,2010/07/25 15:10,2010/07/25 15:10
201006076597187,INCIDENTE,FALHA DO MOTOR EM VOO,FALHA OU MAU FUNCIONAMENTO DO MOTOR,SCF-PP,-26.3045,-48.8494,JOINVILLE,SC,BRASIL,SBJV,2010-06-07,12:50:00,NULL,FINALIZADA,***,NÃO,NULL,0,1,NÃO,2019-01-30,2010/06/07 12:50,2010/06/07 12:50
201012015549851,INCIDENTE,COM TREM DE POUSO,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE,SCF-NP,-27.8173,-50.3302,LAGES,SC,BRASIL,****,2010-12-01,19:00:00,NULL,FINALIZADA,***,NÃO,NULL,0,1,NÃO,2019-01-30,2010/12/01 19:00,2010/12/01 19:00
201012238051041,ACIDENTE,PERDA DE CONTROLE NO SOLO,PERDA DE CONTROLE NO SOLO,LOC-G,-20.8791,-48.8101,CAJOBI,SP,BRASIL,****,2010-12-23,11:00:00,NULL,ATIVA,A DEFINIR,NÃO,NULL,0,1,NÃO,2019-01-30,2010/12/23 11:00,2010/12/23 11:00
201002079392003,ACIDENTE,PANE SECA,COMBUSTÍVEL,FUEL,-13.3806,-44.6172,CORRENTINA,BA,BRASIL,SNTY,2010-02-07,17:40:00,NULL,FINALIZADA,A-031/CENIPA/2011,SIM,2011-07-21,2,1,NÃO,2019-01-30,2010/02/07 17:40,2010/02/07 17:40
201004153843227,ACIDENTE,PERDA DE CONTROLE NO SOLO,PERDA DE CONTROLE NO SOLO,LOC-G,-13.3418,-44.6411,CORRENTINA,BA,BRASIL,****,2010-04-15,17:25:00,NULL,ATIVA,A-581/CENIPA/2016,NÃO,NULL,0,1,NÃO,2019-01-30,2010/04/15 17:25,2010/04/15 17:25
201005263526175,ACIDENTE,PERDA DE CONTROLE EM VOO,PERDA DE CONTROLE EM VOO,LOC-I,-13.3764,-46.1350,CORRENTINA,BA,BRASIL,****,2010-05-26,14:00:00,NULL,FINALIZADA,A-072/CENIPA/2011,SIM,2011-08-29,9,1,NÃO,2019-01-30,2010/05/26 14:00,2010/05/26 14:00
200802056053481,ACIDENTE,PERDA DE CONTROLE EM VOO,PERDA DE CONTROLE EM VOO,LOC-I,-13.9314,-45.9992,CORRENTINA,BA,BRASIL,****,2008-02-05,20:30:00,NULL,FINALIZADA,A-069/CENIPA/2010,SIM,2010-08-18,4,1,NÃO,2019-01-30,2008/02/05 20:30,2008/02/05 20:30
201006305697955,INCIDENTE,TRÁFEGO AÉREO,PERDA DE SEPARAÇÃO / COLISÃO EM VOO,MAC,-22.9073,-47.0602,CAMPINAS,SP,BRASIL,SBKP,2010-06-30,19:37:00,NULL,FINALIZADA,***,NÃO,NULL,0,1,NÃO,2019-01-30,2010/06/30 19:37,2010/06/30 19:37
201001219728729,INCIDENTE,CAUSADO POR FENÔMENO METEOROLÓGICO EM VOO,OUTROS,OTHR,-22.9073,-47.0602,CAMPINAS,SP,BRASIL,****,2010-01-21,20:45:00,NULL,FINALIZADA,***,NÃO,NULL,0,1,NÃO,2019-01-30,2010/01/21 20:45,2010/01/21 20:45
201008312590302,INCIDENTE,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE ,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE ,SCF-NP,-22.9073,-47.0602,CAMPINAS,SP,BRASIL,SBKP,2010-08-31,22:24:00,NULL,FINALIZADA,***,NÃO,NULL,0,1,NÃO,2019-01-30,2010/08/31 22:24,2010/08/31 22:24
201002282136928,INCIDENTE,CAUSADO POR FENÔMENO METEOROLÓGICO EM VOO,OUTROS,OTHR,-22.9073,-47.0602,CAMPINAS,SP,BRASIL,****,2010-02-28,09:00:00,NULL,FINALIZADA,***,NÃO,NULL,0,1,NÃO,2019-01-30,2010/02/28 09:00,2010/02/28 09:00
201006038552520,INCIDENTE,COLISÃO COM AVE,COLISÃO COM AVE,BIRD,-22.9073,-47.0602,CAMPINAS,SP,BRASIL,****,2010-06-03,13:00:00,NULL,FINALIZADA,***,NÃO,NULL,0,1,NÃO,2019-01-30,2010/06/03 13:00,2010/06/03 13:00
201010192484602,INCIDENTE,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE ,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE ,SCF-NP,-22.9073,-47.0602,CAMPINAS,SP,BRASIL,SBKP,2010-10-19,02:40:00,NULL,FINALIZADA,***,NÃO,NULL,0,1,NÃO,2019-01-30,2010/10/19 02:40,2010/10/19 02:40
201011259105516,INCIDENTE,COLISÃO COM AVE,COLISÃO COM AVE,BIRD,-22.9073,-47.0602,CAMPINAS,SP,BRASIL,SBKP,2010-11-25,08:44:00,NULL,FINALIZADA,***,NÃO,NULL,0,1,NÃO,2019-01-30,2010/11/25 08:44,2010/11/25 08:44
201004211629349,INCIDENTE,VAZAMENTO DE OUTROS FLUIDOS,OUTROS,OTHR,-22.9073,-47.0602,CAMPINAS,SP,BRASIL,****,2010-04-21,17:01:00,NULL,FINALIZADA,***,NÃO,NULL,0,1,NÃO,2019-01-30,2010/04/21 17:01,2010/04/21 17:01
201006134029002,INCIDENTE,COLISÃO COM AVE,COLISÃO COM AVE,BIRD,-22.9073,-47.0602,CAMPINAS,SP,BRASIL,SBKP,2010-06-13,12:45:00,NULL,FINALIZADA,***,NÃO,NULL,0,1,NÃO,2019-01-30,2010/06/13 12:45,2010/06/13 12:45
201004085034561,INCIDENTE,FALHA DO MOTOR EM VOO,FALHA OU MAU FUNCIONAMENTO DO MOTOR,SCF-PP,-22.9073,-47.0602,CAMPINAS,SP,BRASIL,SBKP,2010-04-08,20:30:00,NULL,FINALIZADA,***,NÃO,NULL,0,1,NÃO,2019-01-30,2010/04/08 20:30,2010/04/08 20:30
201008253907579,INCIDENTE,VAZAMENTO DE OUTROS FLUIDOS,OUTROS,OTHR,-22.9073,-47.0602,CAMPINAS,SP,BRASIL,SBKP,2010-08-25,02:11:00,NULL,FINALIZADA,***,NÃO,NULL,0,1,NÃO,2019-01-30,2010/08/25 02:11,2010/08/25 02:11
201005219639772,INCIDENTE,PERDA DE CONTROLE NO SOLO,PERDA DE CONTROLE NO SOLO,LOC-G,-22.9073,-47.0602,CAMPINAS,SP,BRASIL,SDAM,2010-05-21,15:40:00,NULL,FINALIZADA,***,NÃO,NULL,0,1,NÃO,2019-01-30,2010/05/21 15:40,2010/05/21 15:40
201002088996389,INCIDENTE,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE ,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE ,SCF-NP,-22.9073,-47.0602,CAMPINAS,SP,BRASIL,****,2010-02-08,12:33:00,NULL,FINALIZADA,***,NÃO,NULL,0,1,NÃO,2019-01-30,2010/02/08 12:33,2010/02/08 12:33
201007117034644,INCIDENTE,COLISÃO COM OBSTÁCULO DURANTE A DECOLAGEM E POUSO,COLISÃO COM OBSTÁCULO DURANTE A DECOLAGEM E POUSO,CTOL,-7.9927,-34.8613,OLINDA,PE,BRASIL,****,2010-07-11,11:50:00,NULL,FINALIZADA,I-036/CENIPA/2011,SIM,2011-07-21,8,1,NÃO,2019-01-30,2010/07/11 11:50,2010/07/11 11:50
200809085568685,ACIDENTE,FALHA DO MOTOR EM VOO,FALHA OU MAU FUNCIONAMENTO DO MOTOR,SCF-PP,-21.1550,-47.2614,CÂNDIDO RODRIGUES,SP,BRASIL,****,2008-09-08,19:40:00,NULL,FINALIZADA,A-024/CENIPA/2010,SIM,2010-04-28,4,1,NÃO,2019-01-30,2008/09/08 19:40,2008/09/08 19:40
201007102616518,ACIDENTE,PANE SECA,COMBUSTÍVEL,FUEL,-22.8597,-46.0375,CAMANDUCAIA,MG,BRASIL,****,2010-07-10,18:20:00,NULL,FINALIZADA,A-132/CENIPA/2011,SIM,2011-12-21,9,1,NÃO,2019-01-30,2010/07/10 18:20,2010/07/10 18:20
200810055407595,ACIDENTE,COM HÉLICE,FALHA OU MAU FUNCIONAMENTO DO MOTOR,SCF-PP,-8.1819,-43.7919,TAMBORIL DO PIAUÍ,PI,BRASIL,****,2008-10-05,18:00:00,NULL,FINALIZADA,A-065/CENIPA/2010,SIM,2010-07-15,2,1,NÃO,2019-01-30,2008/10/05 18:00,2008/10/05 18:00
201009267461411,INCIDENTE,OUTROS,OUTROS,OTHR,-4.9185,-42.8118,TERESINA,PI,BRASIL,SBTE,2010-09-26,08:01:00,NULL,FINALIZADA,***,NÃO,NULL,0,1,NÃO,2019-01-30,2010/09/26 08:01,2010/09/26 08:01
201006132115167,INCIDENTE,FALHA DO MOTOR EM VOO,FALHA OU MAU FUNCIONAMENTO DO MOTOR,SCF-PP,-9.4418,-40.5684,PETROLINA,PE,BRASIL,SBPL,2010-06-13,15:00:00,NULL,FINALIZADA,***,NÃO,NULL,0,1,NÃO,2019-01-30,2010/06/13 15:00,2010/06/13 15:00
201007313239390,INCIDENTE,COLISÃO COM AVE,COLISÃO COM AVE,BIRD,-2.5319,-44.2979,SÃO LUÍS,MA,BRASIL,SBSL,2010-07-31,13:51:00,NULL,FINALIZADA,***,NÃO,NULL,0,1,NÃO,2019-01-30,2010/07/31 13:51,2010/07/31 13:51
201008013854307,INCIDENTE,COLISÃO COM AVE,COLISÃO COM AVE,BIRD,-2.5319,-44.2979,SÃO LUÍS,MA,BRASIL,SBSL,2010-08-01,18:50:00,NULL,FINALIZADA,***,NÃO,NULL,0,1,NÃO,2019-01-30,2010/08/01 18:50,2010/08/01 18:50
201005261446538,INCIDENTE,FALHA DO MOTOR EM VOO,FALHA OU MAU FUNCIONAMENTO DO MOTOR,SCF-PP,-2.5319,-44.2979,SÃO LUÍS,MA,BRASIL,SBSL,2010-05-26,14:10:00,NULL,FINALIZADA,***,NÃO,NULL,0,1,NÃO,2019-01-30,2010/05/26 14:10,2010/05/26 14:10
201005063075997,INCIDENTE,ESTOURO DE PNEU,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE,SCF-NP,-2.5319,-44.2979,SÃO LUÍS,MA,BRASIL,SBSL,2010-05-06,17:05:00,NULL,FINALIZADA,***,NÃO,NULL,0,1,NÃO,2019-01-30,2010/05/06 17:05,2010/05/06 17:05
200902049378216,INCIDENTE GRAVE,COM TREM DE POUSO,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE,SCF-NP,-2.5869,-44.2361,SÃO LUÍS,MA,BRASIL,SBSL,2009-02-04,15:25:00,NULL,FINALIZADA,IG-060/CENIPA/2010,SIM,2010-07-15,1,1,SIM,2019-01-30,2009/02/04 15:25,2009/02/04 15:25
201011232426365,INCIDENTE,COM PARA-BRISAS / JANELA / PORTA,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE,SCF-NP,-2.5319,-44.2979,SÃO LUÍS,MA,BRASIL,SBSL,2010-11-23,02:55:00,NULL,FINALIZADA,***,NÃO,NULL,0,1,NÃO,2019-01-30,2010/11/23 02:55,2010/11/23 02:55
201009221203120,INCIDENTE GRAVE,POUSO SEM TREM,CONTATO ANORMAL COM A PISTA,ARC,-2.5319,-44.2979,SÃO LUÍS,MA,BRASIL,SBSL,2010-09-22,21:38:00,NULL,ATIVA,IG-581/CENIPA/2019,NÃO,NULL,0,1,NÃO,2019-01-30,2010/09/22 21:38,2010/09/22 21:38
201008245597917,ACIDENTE,COLISÃO COM AERONAVE NO SOLO,COLISÃO NO SOLO,GCOL,-2.5319,-44.2979,SÃO LUÍS,MA,BRASIL,****,2010-08-24,11:00:00,NULL,FINALIZADA,ENCERRADA NO RAI,NÃO,NULL,0,1,NÃO,2019-01-30,2010/08/24 11:00,2010/08/24 11:00
201002053765573,INCIDENTE,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE ,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE ,SCF-NP,-2.5319,-44.2979,SÃO LUÍS,MA,BRASIL,****,2010-02-05,09:30:00,NULL,FINALIZADA,***,NÃO,NULL,0,1,NÃO,2019-01-30,2010/02/05 09:30,2010/02/05 09:30
201007215007366,INCIDENTE,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE ,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE ,SCF-NP,-26.8974,-48.6492,NAVEGANTES,SC,BRASIL,SBNF,2010-07-21,16:17:00,NULL,FINALIZADA,***,NÃO,NULL,0,1,NÃO,2019-01-30,2010/07/21 16:17,2010/07/21 16:17
201008041673814,INCIDENTE,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE ,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE ,SCF-NP,-26.8974,-48.6492,NAVEGANTES,SC,BRASIL,****,2010-08-04,12:30:00,NULL,FINALIZADA,***,NÃO,NULL,0,1,NÃO,2019-01-30,2010/08/04 12:30,2010/08/04 12:30
201004299326271,INCIDENTE,SUPERAQUECIMENTO,FALHA OU MAU FUNCIONAMENTO DO MOTOR,SCF-PP,-26.8974,-48.6492,NAVEGANTES,SC,BRASIL,****,2010-04-29,10:52:00,NULL,FINALIZADA,***,NÃO,NULL,0,1,NÃO,2019-01-30,2010/04/29 10:52,2010/04/29 10:52
201006253740248,INCIDENTE,FALHA DO MOTOR EM VOO,FALHA OU MAU FUNCIONAMENTO DO MOTOR,SCF-PP,-26.8974,-48.6492,NAVEGANTES,SC,BRASIL,SBNF,2010-06-25,11:45:00,NULL,FINALIZADA,***,NÃO,NULL,0,1,NÃO,2019-01-30,2010/06/25 11:45,2010/06/25 11:45
201008107274735,INCIDENTE,COM ROTOR,FALHA OU MAU FUNCIONAMENTO DO MOTOR,SCF-PP,-26.8974,-48.6492,NAVEGANTES,SC,BRASIL,****,2010-08-10,13:00:00,NULL,FINALIZADA,***,NÃO,NULL,0,1,NÃO,2019-01-30,2010/08/10 13:00,2010/08/10 13:00
201011033098156,ACIDENTE,FALHA DO MOTOR EM VOO,FALHA OU MAU FUNCIONAMENTO DO MOTOR,SCF-PP,-8.3314,-35.3539,PRIMAVERA,PE,BRASIL,****,2010-11-03,10:00:00,NULL,FINALIZADA,ENCERRADA NO RAI,NÃO,NULL,0,1,NÃO,2019-01-30,2010/11/03 10:00,2010/11/03 10:00
201002061100523,ACIDENTE,PERDA DE CONTROLE EM VOO,PERDA DE CONTROLE EM VOO,LOC-I,-18.0583,-50.1458,ITUMBIARA,GO,BRASIL,****,2010-02-06,17:20:00,NULL,FINALIZADA,A-067/CENIPA/2011,SIM,2011-08-29,3,1,NÃO,2019-01-30,2010/02/06 17:20,2010/02/06 17:20
201011162319222,ACIDENTE,PERDA DE CONTROLE NO SOLO,PERDA DE CONTROLE NO SOLO,LOC-G,-23.3667,-53.4631,IVATÉ,PR,BRASIL,****,2010-11-16,10:30:00,NULL,FINALIZADA,A-087/CENIPA/2011,SIM,2011-09-23,7,1,NÃO,2019-01-30,2010/11/16 10:30,2010/11/16 10:30
201008101648749,INCIDENTE,COLISÃO COM AVE,COLISÃO COM AVE,BIRD,-8.0628,-34.8889,RECIFE,PE,BRASIL,SBRF,2010-08-10,13:25:00,NULL,FINALIZADA,***,NÃO,NULL,0,1,NÃO,2019-01-30,2010/08/10 13:25,2010/08/10 13:25
